time_days,relative_flux,relative_flux_error,use_point
0.27917493199765886,1.0002296148327747,0.000542990764319536,True
0.2805638617828663,1.0009414453546146,0.0005430274308870192,True
0.28195279133478834,0.9998745175798089,0.0005429690759250443,True
0.2833417211199958,1.0000473626605546,0.0005429521406041152,True
0.2847306506728273,1.0001721088735867,0.0005428414618911567,True
0.28611958022565886,0.9990977372263968,0.0005427447628063235,True
0.2875085100099568,0.9990685343424279,0.0005424950067644145,True
0.28889743956187885,0.9995438787646771,0.000542654054990687,True
0.2902863691147104,0.9999101009258214,0.0005428305977230136,True
0.29167529866754194,0.9999506741203551,0.0005428288402840491,True
0.2930642284532041,0.9999376677938816,0.0005428466942662551,True
0.2944531580046714,0.9989612116988226,0.0005427795521094585,True
0.2958420875570482,0.9979365749352547,0.0005426597267255265,True
0.29723101710987976,0.9995573758959232,0.0005430190031683493,True
0.29861994689463245,0.9999074833003676,0.0005429427143405792,True
0.30000887644769136,0.9992193750092025,0.0005424489938169846,True
0.3013978059998408,0.9995068230043469,0.0005428542832072375,True
0.3027867355522176,0.9982254953447167,0.0005427714439251457,True
0.3041756651050491,0.997878169167317,0.0005424109292866888,True
0.30556459465697117,0.9953758828350847,0.0005417920311786799,True
0.30695352420934796,0.9949601711927046,0.0005418111233565198,True
0.30834245399410065,0.9929423091710143,0.000541414701044678,True
0.3097313835469322,0.9908512354374134,0.0005410144443205503,True
0.31112031309976373,0.9909532410293158,0.0005410958057562402,True
0.31250924265214053,0.9903277103466555,0.0005410086927021216,True
0.3138981722040626,0.9901366236885287,0.0005406911953764964,True
0.31528710175643937,0.9910237533149773,0.0005406891982867642,True
0.3166760313083614,0.9897140407793326,0.0005406702259343082,True
0.31806496086119296,0.9887267869792766,0.0005401887675416694,True
0.31945389041356975,0.98991477993132,0.0005405786393991895,True
0.3208428199654918,0.9901771968830625,0.0005407108067976666,True
0.32223174951832334,0.9901679533931788,0.0005405430512601617,True
0.32362067907070013,0.9904387140260552,0.0005406785338275942,True
0.32500960839070103,0.9897841440610169,0.0005406947501962197,True
0.3263985379426231,0.9898683988803108,0.0005404748306749097,True
0.3277874674949999,0.9906330727159991,0.0005409596841200934,True
0.3291763970478314,0.9900434525825329,0.0005404514247832484,True
0.33056532659998084,0.9889155014143357,0.0005401632447348918,True
0.33195425615213026,0.9891845442305081,0.0005406493363757094,True
0.33334318570450705,0.989101761825532,0.0005403056372327977,True
0.33473211502359845,0.9897486425157999,0.0005406964676933893,True
0.33612104457643,0.9896616882702567,0.0005405327462771435,True
0.33750997412926154,0.9887949270418706,0.0005403726595642103,True
0.33889890368163833,0.9892253628274281,0.0005403209349401464,True
0.34028783300072973,0.989554120224265,0.0005405239990241165,True
0.34167676255310653,0.9894427075408881,0.000540688758927023,True
0.34306569210593807,0.9890668328858829,0.0005403448600751382,True
0.34445462142593897,0.9887335764452974,0.0005402489997679925,True
0.345843550977861,0.9892175099510667,0.0005404517043758109,True
0.3472324805302378,0.9896409926690127,0.0005402407318165012,True
0.3486214098493292,0.988869611168099,0.0005403909529061573,True
0.35001033940216075,0.9887958268506203,0.0005404784254364277,True
0.35139926895453755,0.9892981655353617,0.0005404540609416948,True
0.3527881982731742,0.9888669935426452,0.000540408487354006,True
0.35417712782600574,0.9891044612517812,0.0005403320787008521,True
0.35556605714600664,0.9882048161036318,0.0005401621263646418,True
0.3569549866988382,0.9897130591697874,0.0005403418644405398,True
0.3583439160179296,0.9888413898936753,0.0005403569224971207,True
0.3597328455693969,0.98968508329775,0.0005403319988172627,True
0.36112177488962516,0.9890713319296317,0.0005406108724274673,True
0.3625107044426841,0.9897949417660137,0.0005405102191049643,True
0.3638996337617755,0.9902371568661134,0.0005406202986910033,True
0.36528856331415227,0.9892060578397064,0.0005404053319522291,True
0.3666774926332437,0.9893721952552267,0.0005405466460216797,True
0.3680664221860752,0.9889988564248798,0.0005403167410517087,True
0.3694553515060761,0.9901765424766991,0.0005406395905778162,True
0.3708442810575434,0.9898435314384997,0.0005404101249675865,True
0.37223321037708956,0.9898623456214488,0.0005402538327251445,True
0.37362213969709046,0.9904518839541195,0.0005410081734587912,True
0.375011069249922,0.9898265168730501,0.0005406391512180752,True
0.3763999985690134,0.9895830777058476,0.0005404075287509345,True
0.37778892788765006,0.9897609944359099,0.0005409328831758873,True
0.3791778574404816,0.9915643747719802,0.0005409203414523691,True
0.3805667867604825,0.9908945898589918,0.0005409826506520137,True
0.3819557160804834,0.9921189023642066,0.0005409488199519502,True
0.38334464540002955,0.9912667016774072,0.0005409292884143693,True
0.38473357495149685,0.993136422458572,0.0005412497813745928,True
0.38612250427149775,0.9956045978591096,0.0005419060650023885,True
0.38751143359149864,0.9965684566316723,0.0005421764310103339,True
0.38890036291059005,0.9978071660768829,0.0005426714296713571,True
0.3902892922301362,0.9994609327581101,0.00054277208299386,True
0.39167822178205824,1.0000126791232917,0.0005429387201611148,True
0.3930671511022865,0.9995424881511548,0.0005428271627286741,True
0.3944560804225148,1.000250392234814,0.0005430602630422165,True
0.39584500974115144,0.9993896024644944,0.0005427414875791627,True
0.39723393906024285,1.000113130500081,0.0005429235023373555,True
0.39862286838024374,1.0000063804620436,0.0005429779030616607,True
0.40001179770024464,1.0003141968552502,0.0005431217334641737,True
0.40140072702024554,1.000003435633408,0.0005427267490569391,True
0.4027896563388822,0.9990405584703905,0.0005426924789971345,True
0.40417858565842835,0.9994256766152794,0.0005428978197633994,True
0.40556751497842924,0.9992061232803428,0.000542876770437622,True
0.40695644429752065,0.9994575789254975,0.0005428299187125046,True
0.4083453736170668,0.9996413853128308,0.0005427302239930731,True
0.4097343029361582,0.9999501833155826,0.0005428647080156395,True
0.4111232322561591,0.9988079988089804,0.0005427222356341443,True
0.41251216157616,1.0004177566622658,0.0005428845590875775,True
0.41390109089570615,1.0009478258166582,0.0005433617037663949,True
0.41529002021479755,0.9994793379370821,0.0005427351767756089,True
0.4166789495343437,0.9994335294916408,0.0005430679718085829,True
0.4180678788543446,1.0001518222763197,0.0005429960765782236,True
0.4194568081743455,1.0005757957990384,0.0005428711386445772,True
0.42084573749298215,1.00078774166,0.0005431697435013358,True
0.4222346665794703,0.9992606844108952,0.0005427406887432699,True
0.42362359589969856,0.9999888750918214,0.0005431028010535124,True
0.42501252521878996,1.0000444996327145,0.0005430460038215286,True
0.42640145453879086,1.000276404887761,0.0005431373507058796,True
0.42779038362550637,1.0003431543368329,0.0005428346318442725,True
0.42917931294459777,0.999879834631512,0.0005426743454223661,True
0.43056824226459867,0.9992885784821371,0.0005426948355630185,True
0.4319571715841448,0.9996476021732835,0.0005427196793592871,True
0.43334610067131507,1.0002732146567392,0.0005429654811635263,True
0.4347350299904065,0.9999878934822762,0.0005428776491571041,True
0.4361239593099526,0.9987231713841186,0.0005426430310553652,True
0.4375128883971229,0.9992333629452212,0.0005429800599185714,True
0.4389018177162143,1.000247529206974,0.0005428766506122381,True
0.44029074703576043,0.9989254647512192,0.0005426509794724994,True
0.4416796761220212,1.00017652611654,0.0005429833351457322,True
0.44306860544156734,1.0000642136244133,0.0005429503032815616,True
0.4444575345287376,0.9993238346249679,0.0005427952891765482,True
0.4458464638487385,1.0006819732315078,0.00054298245642625,True
0.4472353931678299,0.9999231890530903,0.0005429054486461764,True
0.4486243222545454,0.9996931652163386,0.0005429133571215159,True
0.4500132515736368,0.9993621173972296,0.0005426909212671434,True
0.45140218066080706,1.000630193328,0.0005429344463890879,True
0.4527911099803532,0.9996441665398754,0.0005428688220204879,True
0.45418003906684135,1.0003357104644486,0.0005427806305379139,True
0.4555689683870696,1.0000936619107683,0.0005428992576680065,True
0.4569578974733304,1.000355179053761,0.0005428810042678542,True
0.45834682656050063,1.0004173476582887,0.0005428021991070217,True
0.4597357558800468,0.9990812134657198,0.0005427799515274049,True
0.4611246849658528,1.0001892052398318,0.0005430461635887072,True
0.4625136142858537,1.0001993485384653,0.0005428035970698341,True
0.46390254337302395,0.9994793379370821,0.0005428560007044071,True
0.4652914724592847,0.9993059202507685,0.0005430775977810921,True
0.46668040177883086,0.9989277551734913,0.000542629251136213,True
0.4680693308650916,1.000361804918191,0.0005429918427479913,True
0.46945825995226187,0.9991711125398983,0.0005428155396664327,True
0.47084718927226277,1.000139143153028,0.0005428912293672831,True
0.4722361183589783,0.9996171722773832,0.0005430377358700373,True
0.47362504744523903,1.0004349348293062,0.000543064137396297,True
0.47501397653195454,1.0001969763153977,0.0005430859855579673,True
0.47640290585195544,0.9992448150565816,0.0005427775550197263,True
0.4777918349391257,1.0002490834220872,0.0005431485743501744,True
0.4791807640249317,1.0002331322669782,0.0005431910324778811,True
0.48056969311119246,1.0003841365353436,0.0005430360583146623,True
0.4819586221983627,1.0003077345924112,0.000542893705758551,True
0.483347551518591,0.999697418857701,0.0005429669190681335,True
0.4847364806050791,1.0005251611066666,0.0005430817117859404,True
0.48612540969088514,0.999965643665919,0.0005428899512298545,True
0.4875143387780554,1.000365813157167,0.0005430576668255647,True
0.48890326786522564,1.0000832732097487,0.0005429495443874634,True
0.4902921969523959,1.000083109608158,0.0005430021077892148,True
0.4916811260391114,0.9997578696455245,0.0005430591446719665,True
0.4930700551249174,1.0001022509942887,0.0005427554272654935,True
0.49445898421208767,0.999860856846972,0.0005427362152622697,True
0.4958479132992579,0.9999800406059148,0.0005429369627221505,True
0.49723684238506394,1.0012348648078253,0.0005432394818747843,True
0.4986257714713247,1.0010058225806189,0.000542963164539437,True
0.500014700558495,0.9998038416925566,0.0005430493589322787,True
0.5014036296456652,0.9999719423271672,0.0005431385889015135,True
0.5027925587328355,1.000129245256781,0.0005428312767335224,True
0.5041814878186415,0.9994101344641475,0.0005428641088887199,True
0.505570416905357,1.000094725321109,0.0005430678919249935,True
0.5069593459925272,0.9999668706778505,0.000542948905318749,True
0.5083482750796975,0.9997176236541724,0.0005427516327950023,True
0.5097372041659582,0.9990341780083469,0.0005429174711263642,True
0.5111261332517643,0.9993420762023489,0.000542862071857193,True
0.5125150621061039,0.9994646955947,0.0005428251656389419,True
0.5139039911935015,0.999414224503919,0.0005430900995628157,True
0.5152929202799896,0.9998659284962887,0.000542897300520069,True
0.5166818493667051,1.000474935418272,0.0005430328230292961,True
0.5180707784529659,1.0004835245017922,0.0005431178591100933,True
0.5194597073073055,0.9998112855649408,0.0005429646823276335,True
0.5208486363944758,1.0003988606785212,0.0005431589592167819,True
0.5222375654811913,0.9993815041857467,0.0005427109720480547,True
0.523626494567452,1.000050880094758,0.0005429852523518751,True
0.5250154234213369,1.0007235280355866,0.0005434554871002191,True
0.5264043525085071,0.9996540644361226,0.0005429845333995715,True
0.5277932815956774,0.9995545946688785,0.0005428753724748094,True
0.5291822104486528,1.0001817613674475,0.0005429066069582211,True
0.5305711395349135,1.0001689186425649,0.0005430912578748603,True
0.5319600686220838,1.000096443137813,0.0005428170973964238,True
0.5333489974759686,0.9995279276095681,0.0005429146352589445,True
0.5347379265631389,0.9994391737465255,0.0005428364292250315,True
0.5361268556493997,1.000746759461489,0.0005432866131924642,True
0.5375157845032845,0.9997594238606377,0.0005428044358475217,True
0.5389047135904548,1.0007555939473955,0.0005432244238182034,True
0.5402936424438849,0.9994376195314123,0.0005427859827383961,True
0.5416825715306004,0.9995406067328598,0.0005430001106994826,True
0.5430715003840305,0.999738810060189,0.0005429479866574723,True
0.5444604294714281,1.0006849180601431,0.0005432865333088748,True
0.5458493583259951,1.0012944975876945,0.000543283937092223,True
0.5472382874122559,1.0007071678765005,0.0005430618607140023,True
0.5486272162661407,0.999544614971836,0.0005429273367496413,True
0.5500161453524015,1.0000215136091983,0.0005430513959638056,True
0.5514050742062864,0.9997441271118921,0.0005428720173640593,True
0.552794003060626,0.9992855518527062,0.0005427305435274303,True
0.5541829321477962,0.9994420367743656,0.0005428657465023002,True
0.5555718610012264,0.9996486655836241,0.0005429952378005361,True
0.5569607900879419,0.9986329451067583,0.000542958331582285,True
0.558349718941372,0.9996471113685109,0.0005430581061853058,True
0.5597386477957116,1.000613914969709,0.0005429122387512658,True
0.5611275768824271,1.0006935071436636,0.0005430726449985562,True
0.5625165057358572,0.9995965584769346,0.0005430509566040645,True
0.5639054345901968,0.9988197781235225,0.0005426508995889101,True
0.5652943634440817,1.0000517799035078,0.0005430289886170103,True
0.5666832925312519,1.0005712149544943,0.0005429267775645162,True
0.568072221384682,1.0003647497468264,0.0005433343436370638,True
0.5694611502376574,0.9995707912263739,0.0005429613272168834,True
0.570850079091997,1.0004008238976116,0.0005429427143405792,True
0.5722390081791673,1.0004961218242887,0.0005429965159379647,True
0.5736279370330521,0.9999563183752399,0.0005429822966590715,True
0.5750168658864823,0.9997400370721204,0.0005429234623955608,True
0.5764057947403671,1.0000591419750966,0.0005432017368788457,True
0.5777947235947067,0.9997397098689388,0.0005429971949484736,True
0.5791836524490463,1.0008364131332812,0.0005433219217389295,True
0.5805725815348524,1.0001968945146023,0.0005429945188482325,True
0.5819615103887372,1.0001762807141537,0.0005430135710842777,True
0.5833504392430768,0.9995629383500125,0.0005428963419169976,True
0.5847393680974164,0.9997856001151755,0.0005428774494481309,True
0.5861282969508466,1.000165155805975,0.0005431443804617368,True
0.5875172258038219,1.000501520676787,0.000542983694621884,True
0.5889061546581615,1.0007967397474973,0.000543044166498975,True
0.5902950835125012,1.0001555033121141,0.0005431218532895576,True
0.5916840123668408,1.0011439841241017,0.0005430562289209575,True
0.5930729412207256,1.0010961306587745,0.0005431508909742638,True
0.594461870073701,0.9998598752374268,0.0005428125040900397,True
0.5958507989280406,0.9990237075065318,0.0005429598893122761,True
0.5972397277823802,0.9999142727663883,0.0005433104185020721,True
0.5986286566358103,0.9996035933453417,0.0005428359898652904,True
0.6000175854896952,1.0004860603264507,0.0005428304379558349,True
0.6014065141102947,1.0007921589029531,0.0005433298701560637,True
0.6027954429646343,1.0003294118032005,0.0005432529422595793,True
0.6041843718189739,0.9998073591267601,0.0005429777832362767,True
0.6055733006719493,0.9992279640927229,0.0005429729103373301,True
0.6069622295258341,1.0004377978571464,0.0005431477355724869,True
0.6083511583801737,1.000979646326081,0.0005430730444165026,True
0.6097400870016827,1.0002155450959604,0.0005429246606494002,True
0.6111290158560223,1.0012256213179418,0.0005432239445166677,True
0.6125179447089977,1.000268797413786,0.0005429984331441077,True
0.6139068735628825,1.0007443054376262,0.0005433176080251079,True
0.6152958024172221,1.0003907623997736,0.0005431268460138882,True
0.6166847310378216,1.0000071984699979,0.0005430345005846712,True
0.6180736598917065,1.0001088768587185,0.0005429252198345251,True
0.6194625887451366,1.0007537125291006,0.0005429650817455799,True
0.6208515173666456,1.0001456872166625,0.0005429006556308191,True
0.6222404462209852,0.9998592208310634,0.0005428026384667627,True
0.62362937507487,0.9998224104731195,0.0005429550962969189,True
0.6250183036954695,1.000058078564756,0.0005428220501789597,True
0.6264072325493544,1.0002743598678754,0.0005430815120769671,True
0.627796161403694,1.0005371040227995,0.0005432391223986324,True
0.629185090025203,1.0012251305131692,0.0005431544457939871,True
0.6305740188786331,1.0002602083302659,0.0005434883591972111,True
0.6319629474996873,1.0004374706539647,0.000543066613787565,True
0.6333518763531174,1.0008685608458856,0.0005431485743501744,True
0.6347408049741716,0.9995063321995743,0.0005428874348967919,True
0.6361297338285112,1.0002727238519666,0.0005430420895256536,True
0.6375186626821687,1.00021734471346,0.0005429901252508217,True
0.6389075913029956,1.0009986241106208,0.0005431295620559239,True
0.6402965201573352,1.0004558758329365,0.000543057746709154,True
0.6416854487783894,0.9998473597157259,0.0005429198676340428,True
0.6430743773998984,1.0010838605394599,0.0005431484145829959,True
0.6444633062533285,1.0011659067372771,0.00054302735100343,True
0.6458522348743827,1.0001774259252898,0.000543187677367131,True
0.6472411637287223,0.9990303333709617,0.0005428088693867272,True
0.6486300923493218,1.0010507312173103,0.0005432020963549974,True
