cluster,gaia_source_id,g_mag,bp_mag,rp_mag,membership_probability,use_star,distance_pc,a_g_mag,e_bp_rp_mag
Messier 67,604923882827217024,13.979341,14.292358,13.506415,0.950838971618576,True,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604923947251366656,15.458443,16.063732,14.711127,0.9280039663657372,True,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924088985646464,18.129925,19.210012,17.14955,0.4597668864960768,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924088985647360,18.112778,19.105743,17.126534,0.4362008471653748,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924123345378688,19.568968,20.949074,18.416042,0.2217472995279296,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924157705123072,19.508514,20.632427,18.357515,0.1597765651590947,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924226424589568,18.221039,19.364107,17.188307,0.3778363747619691,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924290848519168,12.04278,12.533648,11.394725,0.7678735133187015,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924393927734528,12.607555,12.981617,12.070456,0.5772274795582778,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924531366686080,13.897799,14.205775,13.4166,0.7328516203338193,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924531366934784,19.415745,20.666931,18.24155,0.3939133462797542,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924668805890816,17.687927,18.724928,16.666796,0.4468785291319677,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924707462709120,19.33525,20.5469,18.204744,0.1783181431591463,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924737525369344,18.040232,19.106047,17.016909,0.4220788431515024,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924776180388736,13.652542,13.976088,13.163943,0.6219345483208427,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604924840604588416,19.54458,20.925879,18.412025,0.6274770188258239,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604925046762260096,19.494854,20.810186,18.388117,0.3026855310351188,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604925085418183296,17.119549,18.037663,16.161201,0.4207224281858564,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604925390359645056,18.594435,19.36485,17.3219,0.2690581265157573,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604925875692160640,13.524063,13.809959,13.079426,0.4847030601792904,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926184929812224,17.929728,18.91541,16.947565,0.2904379230859083,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926322368772096,16.372826,17.065014,15.559773,0.4081178772472618,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926386792726016,18.76508,20.01203,17.643242,0.6097388518535843,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926494167460352,14.427105,14.843043,13.847182,0.5660322225288532,False,837.26777331,0.0872870850252,0.042253873118999995
